frame,person_id,keypoint_id,keypoint_name,x,y,conf
198,1,10,right_wrist,651.2105,749.1499,0.8658463
198,1,11,left_hip,714.22705,752.0904,0.9991697
198,1,12,right_hip,743.2057,755.76294,0.99877316
198,1,13,left_knee,657.8863,782.02155,0.996582
198,1,14,right_knee,754.93494,807.67914,0.9943732
198,1,15,left_ankle,661.9122,811.6134,0.9807509
198,1,16,right_ankle,801.31793,844.06573,0.97143406
198,3,0,nose,883.08844,589.1851,0.28701282
198,3,1,left_eye,885.1187,585.15985,0.2059993
198,3,2,right_eye,886.7974,583.8662,0.04560878
198,3,3,left_ear,890.4871,587.9282,0.90167683
198,3,4,right_ear,911.9334,582.9484,0.29238036
198,3,5,left_shoulder,890.82733,614.986,0.99786466
198,3,6,right_shoulder,936.7367,607.2317,0.9969902
198,3,7,left_elbow,885.6896,660.08514,0.9868536
198,3,8,right_elbow,965.4421,639.85474,0.97486216
198,3,9,left_wrist,876.763,691.4073,0.9487199
198,3,10,right_wrist,988.0142,669.22485,0.9153664
198,3,11,left_hip,911.374,686.5307,0.99942505
198,3,12,right_hip,946.3691,684.64514,0.9993351
198,3,13,left_knee,891.26074,720.72925,0.99698025
198,3,14,right_knee,960.4896,726.9888,0.9962106
198,3,15,left_ankle,886.4119,768.087,0.9802864
198,3,16,right_ankle,979.6564,771.87823,0.97735775
199,1,0,nose,642.80896,677.7894,0.1405837
199,1,1,left_eye,644.4581,672.6319,0.14243734
199,1,2,right_eye,646.0341,672.05835,0.0323822
199,1,3,left_ear,646.86774,674.6798,0.71238416
199,1,4,right_ear,661.609,672.04626,0.16645935
199,1,5,left_shoulder,664.20044,697.2255,0.99394846
199,1,6,right_shoulder,671.3123,689.98364,0.9193561
199,1,7,left_elbow,664.83405,727.9788,0.9838188
199,1,8,right_elbow,669.5969,723.6387,0.5266861
199,1,9,left_wrist,652.61163,753.1302,0.9352376
199,1,10,right_wrist,648.86755,749.4438,0.38170207
199,1,11,left_hip,713.6309,761.42944,0.9986981
199,1,12,right_hip,706.9067,754.1825,0.9947654
199,1,13,left_knee,750.0494,810.39777,0.9974746
199,1,14,right_knee,651.1156,771.4378,0.9871603
199,1,15,left_ankle,790.75415,843.64935,0.9933202
199,1,16,right_ankle,646.23645,802.6169,0.9783821
199,3,0,nose,884.6968,586.10443,0.2657633
199,3,1,left_eye,886.5224,582.0129,0.1915626
199,3,2,right_eye,888.2725,580.57263,0.053054046
199,3,3,left_ear,891.2534,584.85297,0.86118644
199,3,4,right_ear,913.43115,579.1844,0.32296354
199,3,5,left_shoulder,892.86804,611.9475,0.9963714
199,3,6,right_shoulder,938.3903,602.9186,0.9943592
199,3,7,left_elbow,888.1231,656.90265,0.9805079
199,3,8,right_elbow,967.2006,636.3261,0.95869267
199,3,9,left_wrist,879.8894,687.71216,0.93230397
199,3,10,right_wrist,989.39764,666.9845,0.8808947
199,3,11,left_hip,917.3412,682.8706,0.9987834
199,3,12,right_hip,951.7053,679.7592,0.9985043
199,3,13,left_knee,897.03265,722.75195,0.99471986
199,3,14,right_knee,965.78253,723.747,0.99297583
199,3,15,left_ankle,894.4811,774.5213,0.971807
199,3,16,right_ankle,982.2278,776.00684,0.9664374
200,1,0,nose,642.8194,677.8171,0.13887735
200,1,1,left_eye,644.4285,672.6467,0.14152615
200,1,2,right_eye,645.9972,672.13916,0.0314439
200,1,3,left_ear,646.9175,674.6371,0.71270996
200,1,4,right_ear,661.5195,672.1807,0.16078745
200,1,5,left_shoulder,664.2821,697.1283,0.99388427
200,1,6,right_shoulder,671.29785,690.04596,0.9164404
200,1,7,left_elbow,664.9473,727.7477,0.98387885
200,1,8,right_elbow,670.04205,723.6836,0.5172592
200,1,9,left_wrist,652.82355,752.8783,0.93524534
200,1,10,right_wrist,649.2717,749.47906,0.373543
200,1,11,left_hip,713.663,761.587,0.9986771
200,1,12,right_hip,706.8009,754.38745,0.9945978
200,1,13,left_knee,750.0255,810.45593,0.99740857
200,1,14,right_knee,650.70264,771.5894,0.98657936
200,1,15,left_ankle,790.4631,844.2245,0.99309456
200,1,16,right_ankle,645.8447,801.8687,0.97734743
200,3,0,nose,884.5791,586.23267,0.26938957
200,3,1,left_eye,886.41986,582.1065,0.1951001
200,3,2,right_eye,888.18335,580.68256,0.053596776
200,3,3,left_ear,891.3045,584.9066,0.8628162
200,3,4,right_ear,913.4869,579.2591,0.3206681
200,3,5,left_shoulder,892.89624,612.1256,0.99634796
200,3,6,right_shoulder,938.4921,603.0888,0.99436367
200,3,7,left_elbow,887.91766,657.04047,0.9803962
200,3,8,right_elbow,967.2891,636.38654,0.9588649
200,3,9,left_wrist,879.91516,687.86255,0.9322779
200,3,10,right_wrist,989.4146,667.0273,0.8817159
200,3,11,left_hip,917.2773,682.91656,0.9987639
200,3,12,right_hip,951.70337,679.8049,0.99848676
200,3,13,left_knee,897.0141,722.6915,0.99462515
200,3,14,right_knee,965.86035,723.76825,0.99288756
200,3,15,left_ankle,894.29944,774.4984,0.97131765
200,3,16,right_ankle,982.3451,775.93195,0.9660039
201,1,0,nose,631.4522,679.9522,0.1005769
201,1,1,left_eye,632.59863,675.6932,0.06548098
201,1,2,right_eye,635.2402,674.4964,0.019101009
201,1,3,left_ear,635.74615,678.55084,0.44883212
201,1,4,right_ear,651.1617,675.1379,0.09405492
201,1,5,left_shoulder,652.6528,698.1016,0.9823072
201,1,6,right_shoulder,660.03284,694.93353,0.95756406
201,1,7,left_elbow,654.1167,732.96936,0.9796888
201,1,8,right_elbow,653.8748,736.5403,0.9100358
201,1,9,left_wrist,636.5169,763.9142,0.958096
201,1,10,right_wrist,630.3719,762.40216,0.8699708
201,1,11,left_hip,703.3416,762.85406,0.99821043
201,1,12,right_hip,700.6853,759.6237,0.9970764
201,1,13,left_knee,718.4547,809.65674,0.99523205
201,1,14,right_knee,665.4611,786.71173,0.9909478
201,1,15,left_ankle,768.38934,839.4992,0.9786855
201,1,16,right_ankle,671.1592,814.88837,0.96760345
201,3,0,nose,885.6275,583.55426,0.29139146
201,3,1,left_eye,887.5668,579.30396,0.21008946
201,3,2,right_eye,889.24884,578.04987,0.056392025
201,3,3,left_ear,893.59735,581.77625,0.8741945
201,3,4,right_ear,915.36115,576.4856,0.3192508
201,3,5,left_shoulder,894.3935,608.7032,0.9966415
201,3,6,right_shoulder,941.383,600.4067,0.995369
201,3,7,left_elbow,889.2743,653.2985,0.98143584
201,3,8,right_elbow,971.1404,635.8855,0.9665885
201,3,9,left_wrist,883.26746,684.62054,0.93687236
201,3,10,right_wrist,996.8308,669.8719,0.89952457
201,3,11,left_hip,917.0953,680.6241,0.9989029
201,3,12,right_hip,952.3977,677.70544,0.9987276
201,3,13,left_knee,899.7926,722.421,0.99500906
201,3,14,right_knee,969.85785,722.12573,0.99379706
201,3,15,left_ankle,897.17395,775.99664,0.97189945
201,3,16,right_ankle,985.2343,774.63684,0.9684899
202,1,0,nose,631.57874,680.2075,0.100088455
202,1,1,left_eye,632.7251,675.93005,0.065189704
202,1,2,right_eye,635.34393,674.7766,0.019303672
202,1,3,left_ear,635.8326,678.72363,0.44507617
202,1,4,right_ear,651.0864,675.4036,0.09542902
202,1,5,left_shoulder,652.6892,698.23865,0.9821307
202,1,6,right_shoulder,659.90533,694.98193,0.95658636
202,1,7,left_elbow,654.08124,733.0269,0.9795455
202,1,8,right_elbow,653.9588,736.5107,0.9080183
202,1,9,left_wrist,636.54865,763.9528,0.95766616
202,1,10,right_wrist,630.37494,762.3889,0.8671235
202,1,11,left_hip,703.30444,763.0445,0.9981912
202,1,12,right_hip,700.29004,759.6544,0.99702114
202,1,13,left_knee,719.3538,810.096,0.99517846
202,1,14,right_knee,663.83,786.25745,0.99076396
202,1,15,left_ankle,769.08093,840.0401,0.9786502
202,1,16,right_ankle,669.20874,814.3285,0.9673776
202,3,0,nose,885.5905,583.58746,0.29079887
202,3,1,left_eye,887.5336,579.3384,0.20944971
202,3,2,right_eye,889.21124,578.0749,0.05639984
202,3,3,left_ear,893.5759,581.772,0.87411124
202,3,4,right_ear,915.32745,576.4574,0.3205511
202,3,5,left_shoulder,894.38617,608.6809,0.9966426
202,3,6,right_shoulder,941.3264,600.3107,0.9953933
202,3,7,left_elbow,889.2873,653.3153,0.981337
202,3,8,right_elbow,971.10333,635.8369,0.9666644
202,3,9,left_wrist,883.2662,683.8652,0.9365019
202,3,10,right_wrist,996.8487,669.77545,0.8994281
202,3,11,left_hip,917.0025,680.73444,0.9989046
202,3,12,right_hip,952.28235,677.78235,0.9987331
202,3,13,left_knee,899.69366,722.3787,0.9950132
202,3,14,right_knee,969.8334,722.0485,0.9938216
202,3,15,left_ankle,897.10803,776.027,0.9719429
202,3,16,right_ankle,985.251,774.6295,0.9686149
203,1,0,nose,619.70886,688.929,0.18399233
203,1,1,left_eye,621.6912,684.7427,0.14806315
203,1,2,right_eye,624.026,681.92914,0.034830756
203,1,3,left_ear,626.726,688.1473,0.5813386
203,1,4,right_ear,643.7534,680.0398,0.09697112
203,1,5,left_shoulder,646.6524,711.7067,0.98187315
203,1,6,right_shoulder,654.15765,698.8116,0.9501634
203,1,7,left_elbow,650.1858,752.73035,0.9745874
203,1,8,right_elbow,641.37854,739.67303,0.8683102
203,1,9,left_wrist,634.22974,779.75653,0.95030624
203,1,10,right_wrist,622.58496,756.62274,0.83117425
203,1,11,left_hip,697.3187,770.47504,0.9959006
203,1,12,right_hip,696.62976,761.59863,0.99292433
203,1,13,left_knee,698.56335,816.73376,0.98866886
203,1,14,right_knee,658.0176,781.3016,0.97716343
203,1,15,left_ankle,761.33466,835.08075,0.9542924
203,1,16,right_ankle,670.8137,808.4951,0.92852706
203,3,0,nose,887.5023,582.9388,0.25286916
203,3,1,left_eye,889.14374,578.56384,0.16295758
203,3,2,right_eye,890.419,577.5844,0.044034243
203,3,3,left_ear,895.57764,580.60394,0.86688465
203,3,4,right_ear,916.9243,576.2323,0.2983722
203,3,5,left_shoulder,895.2761,608.86383,0.99761957
203,3,6,right_shoulder,943.64874,599.81006,0.99639064
203,3,7,left_elbow,891.43,652.9784,0.9862598
203,3,8,right_elbow,971.76807,637.3022,0.9754387
203,3,9,left_wrist,885.21313,680.803,0.949582
203,3,10,right_wrist,998.8407,670.90137,0.9314499
203,3,11,left_hip,915.88696,681.22217,0.9994205
203,3,12,right_hip,951.60944,676.9444,0.9993742
203,3,13,left_knee,900.8907,725.1005,0.99767417
203,3,14,right_knee,971.571,723.3187,0.99763215
203,3,15,left_ankle,896.31433,776.6364,0.9865377
203,3,16,right_ankle,988.6269,773.19586,0.98696417
204,1,0,nose,619.70404,688.9865,0.18464905
204,1,1,left_eye,621.735,684.73035,0.14775483
204,1,2,right_eye,624.063,681.99457,0.03588304
204,1,3,left_ear,626.7273,688.13104,0.5776019
204,1,4,right_ear,643.61444,680.1771,0.10086412
204,1,5,left_shoulder,646.6422,712.00275,0.98186344
204,1,6,right_shoulder,653.8573,698.8051,0.9506233
204,1,7,left_elbow,650.2008,752.83374,0.9744986
204,1,8,right_elbow,641.343,739.58203,0.87009037
204,1,9,left_wrist,634.17206,779.7895,0.9503859
204,1,10,right_wrist,622.5457,756.61194,0.83339393
204,1,11,left_hip,697.1904,770.57654,0.99596006
204,1,12,right_hip,695.90936,761.2423,0.9930524
204,1,13,left_knee,700.5092,818.12897,0.98886895
204,1,14,right_knee,655.98413,780.05554,0.9776839
204,1,15,left_ankle,762.8962,836.6496,0.9554826
204,1,16,right_ankle,667.73456,807.3346,0.9309587
204,3,0,nose,887.4465,582.91595,0.2537741
204,3,1,left_eye,889.09393,578.5395,0.16373964
204,3,2,right_eye,890.3614,577.5538,0.044182215
204,3,3,left_ear,895.54175,580.58826,0.86710215
204,3,4,right_ear,916.87396,576.20056,0.29801714
204,3,5,left_shoulder,895.2429,608.84753,0.997619
204,3,6,right_shoulder,943.6156,599.7978,0.9963825
204,3,7,left_elbow,891.4243,652.9351,0.9862634
204,3,8,right_elbow,971.80206,637.32416,0.9753714
204,3,9,left_wrist,885.1965,680.8004,0.949654
204,3,10,right_wrist,998.8611,670.9223,0.93138444
204,3,11,left_hip,915.8932,681.1567,0.9994205
204,3,12,right_hip,951.6182,676.87665,0.9993735
204,3,13,left_knee,900.90125,725.0985,0.9976816
204,3,14,right_knee,971.5599,723.2873,0.99763703
204,3,15,left_ankle,896.30457,776.6732,0.98660105
204,3,16,right_ankle,988.66315,773.2182,0.98701537
205,1,0,nose,619.6384,688.9245,0.1847608
205,1,1,left_eye,621.65424,684.69495,0.14858536
205,1,2,right_eye,623.9751,681.93585,0.03528437
205,1,3,left_ear,626.7182,688.10065,0.58069944
205,1,4,right_ear,643.5942,680.11914,0.098039724
205,1,5,left_shoulder,646.6352,711.82025,0.98190135
205,1,6,right_shoulder,653.92444,698.855,0.95025706
205,1,7,left_elbow,650.1784,752.7173,0.9746378
205,1,8,right_elbow,641.3043,739.60675,0.8688245
205,1,9,left_wrist,634.21545,779.738,0.9504877
205,1,10,right_wrist,622.58936,756.6268,0.8318998
205,1,11,left_hip,697.2075,770.4326,0.9959489
205,1,12,right_hip,696.1682,761.3897,0.9930033
205,1,13,left_knee,699.7849,817.3231,0.98882324
205,1,14,right_knee,657.0153,780.76196,0.97748077
205,1,15,left_ankle,762.1989,835.8626,0.9550615
205,1,16,right_ankle,669.35114,807.9804,0.9298835
205,3,0,nose,887.42566,582.9407,0.25439525
205,3,1,left_eye,889.0694,578.5571,0.16431478
205,3,2,right_eye,890.3372,577.57465,0.044294726
205,3,3,left_ear,895.533,580.5881,0.867355
205,3,4,right_ear,916.8657,576.205,0.29793498
205,3,5,left_shoulder,895.25195,608.85425,0.9976198
205,3,6,right_shoulder,943.63153,599.7956,0.99638176
205,3,7,left_elbow,891.4164,652.9475,0.9862614
205,3,8,right_elbow,971.7862,637.29803,0.975343
205,3,9,left_wrist,885.1864,680.80176,0.9496616
205,3,10,right_wrist,998.7864,670.8498,0.93135154
205,3,11,left_hip,915.9005,681.1723,0.99942017
205,3,12,right_hip,951.6284,676.88605,0.9993729
205,3,13,left_knee,900.9448,725.13556,0.9976822
205,3,14,right_knee,971.5575,723.31586,0.99763703
205,3,15,left_ankle,896.33795,776.7091,0.9866128
205,3,16,right_ankle,988.6547,773.26245,0.987025
206,1,0,nose,614.00165,692.1797,0.27272007
206,1,1,left_eye,616.0632,687.98553,0.30384296
206,1,2,right_eye,616.82513,685.34125,0.03315805
206,1,3,left_ear,622.8352,688.2375,0.8460887
206,1,4,right_ear,640.1573,680.202,0.07579076
206,1,5,left_shoulder,636.88116,703.94116,0.9914731
206,1,6,right_shoulder,651.9415,700.40656,0.9195577
206,1,7,left_elbow,646.3408,739.3427,0.97787535
206,1,8,right_elbow,651.1702,728.5391,0.5472752
206,1,9,left_wrist,639.1636,769.06714,0.9334262
206,1,10,right_wrist,631.10486,752.68616,0.46582642
206,1,11,left_hip,682.13086,755.15137,0.9953839
206,1,12,right_hip,701.21155,758.65784,0.98542273
206,1,13,left_knee,640.6392,779.41223,0.98805434
206,1,14,right_knee,700.2389,811.0443,0.95517766
206,1,15,left_ankle,645.17395,809.0444,0.9573835
206,1,16,right_ankle,750.88513,834.80994,0.88441414
206,3,0,nose,890.44507,584.36426,0.3609539
206,3,1,left_eye,892.6031,580.0899,0.27432677
206,3,2,right_eye,893.5153,579.15826,0.05614038
206,3,3,left_ear,900.7277,582.3425,0.9106818
206,3,4,right_ear,919.86145,578.1056,0.23746358
206,3,5,left_shoulder,898.92334,611.13965,0.9979354
206,3,6,right_shoulder,945.8956,601.799,0.9963128
206,3,7,left_elbow,891.8941,655.3255,0.98841524
206,3,8,right_elbow,973.52844,635.4258,0.97267175
206,3,9,left_wrist,883.46576,684.8324,0.9595857
206,3,10,right_wrist,994.54675,666.2829,0.9317984
206,3,11,left_hip,919.33673,681.8064,0.9994579
206,3,12,right_hip,954.3964,678.11475,0.9993649
206,3,13,left_knee,900.582,723.28925,0.99810106
206,3,14,right_knee,973.0317,726.8067,0.9978599
206,3,15,left_ankle,896.95715,780.2861,0.98949605
206,3,16,right_ankle,994.7838,777.24536,0.98898774
207,1,0,nose,614.01196,692.1713,0.27202758
207,1,1,left_eye,616.0717,687.978,0.30300048
207,1,2,right_eye,616.83075,685.34875,0.03307781
207,1,3,left_ear,622.8521,688.2149,0.84545493
207,1,4,right_ear,640.15155,680.21436,0.0756229
207,1,5,left_shoulder,636.8443,703.9096,0.9914084
207,1,6,right_shoulder,651.9143,700.4295,0.91914076
207,1,7,left_elbow,646.31104,739.3651,0.977749
207,1,8,right_elbow,651.12115,728.6599,0.54661274
207,1,9,left_wrist,639.1112,769.0915,0.93303394
207,1,10,right_wrist,631.04565,752.7878,0.46491653
207,1,11,left_hip,682.1199,755.21155,0.9953381
207,1,12,right_hip,701.23663,758.7492,0.9852932
207,1,13,left_knee,640.615,779.32587,0.9879005
207,1,14,right_knee,700.37756,811.02997,0.95467424
207,1,15,left_ankle,644.9437,809.1636,0.9568599
207,1,16,right_ankle,750.90894,834.7898,0.88321257
207,3,0,nose,890.45087,584.35046,0.3606669
207,3,1,left_eye,892.61664,580.07935,0.27400368
207,3,2,right_eye,893.52374,579.14667,0.05606339
207,3,3,left_ear,900.74176,582.34,0.91063553
207,3,4,right_ear,919.85364,578.1032,0.23737627
207,3,5,left_shoulder,898.9117,611.14294,0.99793637
207,3,6,right_shoulder,945.89246,601.8011,0.99631435
207,3,7,left_elbow,891.8828,655.3461,0.98842454
207,3,8,right_elbow,973.5196,635.40784,0.9726935
207,3,9,left_wrist,883.4429,684.86444,0.95961446
207,3,10,right_wrist,994.5507,666.294,0.93184763
207,3,11,left_hip,919.3329,681.7933,0.9994586
207,3,12,right_hip,954.39935,678.1075,0.99936575
207,3,13,left_knee,900.5413,723.23865,0.9981042
207,3,14,right_knee,973.05176,726.7891,0.9978635
207,3,15,left_ankle,896.99036,780.2538,0.989512
207,3,16,right_ankle,994.8201,777.2501,0.98900336
208,1,0,nose,611.9108,689.79517,0.39432988
208,1,1,left_eye,614.39496,686.21716,0.4778151
208,1,2,right_eye,613.6389,683.3577,0.060014598
208,1,3,left_ear,621.924,684.67316,0.9083095
208,1,4,right_ear,634.95026,676.32825,0.10734988
208,1,5,left_shoulder,634.47253,698.56366,0.9947936
208,1,6,right_shoulder,651.58453,694.0913,0.9320486
208,1,7,left_elbow,642.6872,738.7275,0.9793681
208,1,8,right_elbow,661.0793,727.717,0.44324344
208,1,9,left_wrist,628.7767,767.20685,0.92593306
208,1,10,right_wrist,636.8678,752.60504,0.33601975
208,1,11,left_hip,678.7407,754.5345,0.99593276
208,1,12,right_hip,697.3491,757.19586,0.98476464
208,1,13,left_knee,640.3473,785.96124,0.9902864
208,1,14,right_knee,694.3345,813.6351,0.95523065
208,1,15,left_ankle,649.2563,807.68744,0.9732483
208,1,16,right_ankle,738.3425,829.80066,0.91404474
208,3,0,nose,895.4294,589.4696,0.34821868
208,3,1,left_eye,897.4616,585.0896,0.26045337
208,3,2,right_eye,898.34607,584.2523,0.054842576
208,3,3,left_ear,904.4323,586.69183,0.91428155
208,3,4,right_ear,924.0993,582.78864,0.2608838
208,3,5,left_shoulder,901.30774,615.73755,0.99805
208,3,6,right_shoulder,949.5281,606.7348,0.9965912
208,3,7,left_elbow,891.38367,659.47046,0.9880663
208,3,8,right_elbow,975.48987,639.12415,0.97283787
208,3,9,left_wrist,881.89325,688.5307,0.95566845
208,3,10,right_wrist,995.3797,669.4637,0.9276124
208,3,11,left_hip,918.3476,687.75525,0.99943215
208,3,12,right_hip,954.9132,684.3782,0.99934405
208,3,13,left_knee,897.7716,725.60516,0.99778277
208,3,14,right_knee,977.2502,731.23834,0.99754816
208,3,15,left_ankle,893.34045,782.79785,0.9875586
208,3,16,right_ankle,1001.77264,781.6295,0.9870647
209,1,0,nose,611.91205,689.6318,0.39508328
209,1,1,left_eye,614.3979,686.04584,0.47946882
209,1,2,right_eye,613.67267,683.1669,0.05983854
209,1,3,left_ear,621.9504,684.49884,0.9094451
209,1,4,right_ear,635.0733,676.0952,0.10689776
209,1,5,left_shoulder,634.5201,698.5266,0.99483323
209,1,6,right_shoulder,651.6209,693.98535,0.9325339
209,1,7,left_elbow,642.7459,738.7506,0.97938436
209,1,8,right_elbow,661.04565,727.5716,0.4432189
209,1,9,left_wrist,628.85504,767.15826,0.9257218
209,1,10,right_wrist,636.76886,752.3876,0.3351462
209,1,11,left_hip,678.8196,754.6498,0.9959661
209,1,12,right_hip,697.4415,757.30927,0.9848926
209,1,13,left_knee,640.3128,785.68036,0.9904041
209,1,14,right_knee,694.33844,813.56274,0.95574695
209,1,15,left_ankle,649.153,807.733,0.9736442
209,1,16,right_ankle,738.44543,829.8942,0.9152217
209,3,0,nose,895.45667,589.4945,0.35167724
209,3,1,left_eye,897.47534,585.09644,0.26402277
209,3,2,right_eye,898.3585,584.2643,0.05545573
209,3,3,left_ear,904.444,586.64874,0.91548234
209,3,4,right_ear,924.1222,582.757,0.2613583
209,3,5,left_shoulder,901.3435,615.7086,0.998071
209,3,6,right_shoulder,949.56323,606.71265,0.9966222
209,3,7,left_elbow,891.3571,659.4646,0.9881093
209,3,8,right_elbow,975.4292,639.19446,0.9728564
209,3,9,left_wrist,881.99304,688.3506,0.95579857
209,3,10,right_wrist,995.3366,669.4559,0.9276245
209,3,11,left_hip,918.3834,687.6955,0.999438
209,3,12,right_hip,954.97046,684.3095,0.99935013
209,3,13,left_knee,897.7425,725.70886,0.99781394
209,3,14,right_knee,977.21466,731.2933,0.99757963
209,3,15,left_ankle,893.0849,782.92474,0.98774767
209,3,16,right_ankle,1001.7175,781.6418,0.98725474
210,1,0,nose,611.93427,689.55853,0.39411247
210,1,1,left_eye,614.40753,685.96216,0.4789733
210,1,2,right_eye,613.7009,683.0716,0.059756678
210,1,3,left_ear,621.93823,684.4079,0.9096437
210,1,4,right_ear,635.16626,675.96387,0.10737149
210,1,5,left_shoulder,634.5612,698.50214,0.9948284
210,1,6,right_shoulder,651.7709,693.88983,0.93201244
210,1,7,left_elbow,642.79926,738.6645,0.9792342
210,1,8,right_elbow,661.35547,727.3632,0.43905252
210,1,9,left_wrist,629.1061,767.1671,0.9248785
210,1,10,right_wrist,637.251,752.3804,0.33071628
210,1,11,left_hip,678.8271,754.66174,0.9959144
210,1,12,right_hip,697.4903,757.2851,0.984643
210,1,13,left_knee,640.36847,785.68616,0.9902514
210,1,14,right_knee,694.29376,813.52313,0.9548885
210,1,15,left_ankle,649.2916,807.65607,0.97327167
210,1,16,right_ankle,738.3478,829.9301,0.9138182
210,3,0,nose,895.4368,589.5064,0.3520864
210,3,1,left_eye,897.4523,585.09955,0.264513
210,3,2,right_eye,898.33856,584.2596,0.055547062
210,3,3,left_ear,904.4438,586.6534,0.915537
210,3,4,right_ear,924.12897,582.7412,0.26126304
210,3,5,left_shoulder,901.3993,615.7343,0.9980679
210,3,6,right_shoulder,949.53265,606.7576,0.9966208
210,3,7,left_elbow,891.3792,659.4061,0.98809063
210,3,8,right_elbow,975.44354,639.2274,0.97285426
210,3,9,left_wrist,881.9649,688.22314,0.95574814
210,3,10,right_wrist,995.39136,669.4502,0.92763335
210,3,11,left_hip,918.3944,687.79816,0.9994356
210,3,12,right_hip,954.9024,684.4334,0.99934787
210,3,13,left_knee,898.00494,725.72205,0.9977998
210,3,14,right_knee,977.24164,731.38855,0.99756694
210,3,15,left_ankle,893.22974,782.7554,0.9876703
210,3,16,right_ankle,1001.7321,781.6536,0.98718494
211,1,0,nose,612.45593,683.66296,0.22862011
211,1,1,left_eye,614.1456,680.0124,0.26554942
211,1,2,right_eye,614.3311,677.0784,0.036469184
211,1,3,left_ear,619.79865,677.61346,0.85347265
211,1,4,right_ear,637.7718,668.55145,0.13771729
211,1,5,left_shoulder,632.682,691.6034,0.9944271
211,1,6,right_shoulder,654.7322,685.0179,0.92696285
211,1,7,left_elbow,638.6888,732.78723,0.9777675
211,1,8,right_elbow,664.8395,720.5867,0.4326802
211,1,9,left_wrist,629.61597,762.03094,0.9080845
211,1,10,right_wrist,644.0204,751.00824,0.2914664
211,1,11,left_hip,677.3463,752.2065,0.99669564
211,1,12,right_hip,698.6599,753.022,0.98746395
211,1,13,left_knee,637.3504,785.7634,0.99178094
211,1,14,right_knee,688.832,807.52423,0.9611046
211,1,15,left_ankle,645.5281,806.26215,0.9775563
211,1,16,right_ankle,728.47784,823.2435,0.9261425
211,3,0,nose,895.26984,593.7865,0.39484295
211,3,1,left_eye,898.34436,589.8717,0.31369144
211,3,2,right_eye,898.966,588.9252,0.058954272
211,3,3,left_ear,907.0038,592.70056,0.9318663
211,3,4,right_ear,925.28217,588.3808,0.2419315
211,3,5,left_shoulder,901.0154,621.52185,0.9982066
211,3,6,right_shoulder,951.6259,612.7105,0.9967139
211,3,7,left_elbow,889.15265,666.05786,0.98859173
211,3,8,right_elbow,977.1457,644.6949,0.9719453
211,3,9,left_wrist,879.08167,696.5629,0.9571298
211,3,10,right_wrist,998.175,673.7443,0.9257574
211,3,11,left_hip,922.08514,695.30695,0.9993717
211,3,12,right_hip,960.84894,692.2273,0.9992599
211,3,13,left_knee,891.83606,726.4716,0.99746037
211,3,14,right_knee,981.10547,733.5196,0.9970919
211,3,15,left_ankle,890.87164,789.42847,0.9855839
211,3,16,right_ankle,1005.86926,787.73975,0.9846161
212,1,0,nose,612.4828,683.68896,0.22555712
212,1,1,left_eye,614.1644,680.037,0.26151392
212,1,2,right_eye,614.3551,677.11584,0.036055893
212,1,3,left_ear,619.78876,677.62506,0.85124
212,1,4,right_ear,637.7754,668.59186,0.13780205
212,1,5,left_shoulder,632.66486,691.5836,0.99438334
212,1,6,right_shoulder,654.74243,685.0079,0.92616993
212,1,7,left_elbow,638.7094,732.68854,0.9777278
212,1,8,right_elbow,664.91266,720.45844,0.4311796
212,1,9,left_wrist,629.58575,761.9737,0.90783185
212,1,10,right_wrist,644.1048,750.6693,0.2901648
212,1,11,left_hip,677.2331,752.20447,0.99669206
212,1,12,right_hip,698.56824,753.00256,0.98742086
212,1,13,left_knee,637.31793,785.8094,0.99177563
212,1,14,right_knee,688.83746,807.4182,0.9609907
212,1,15,left_ankle,645.4456,806.4491,0.9775479
212,1,16,right_ankle,728.41345,823.2488,0.925989
212,3,0,nose,895.31177,593.814,0.39300013
212,3,1,left_eye,898.37695,589.8838,0.31177637
212,3,2,right_eye,898.99365,588.9366,0.058745332
212,3,3,left_ear,906.9842,592.6859,0.9314229
212,3,4,right_ear,925.30133,588.3631,0.24262567
212,3,5,left_shoulder,900.98566,621.5336,0.99820185
212,3,6,right_shoulder,951.60614,612.72504,0.99669814
212,3,7,left_elbow,889.1049,666.12006,0.9885604
212,3,8,right_elbow,977.1738,644.79614,0.971806
212,3,9,left_wrist,879.1677,696.541,0.95698917
212,3,10,right_wrist,998.26544,673.74084,0.92539656
212,3,11,left_hip,922.0663,695.2703,0.9993734
212,3,12,right_hip,960.85736,692.1956,0.9992611
212,3,13,left_knee,891.8786,726.55505,0.9974777
212,3,14,right_knee,981.18713,733.5956,0.99710816
212,3,15,left_ankle,890.7968,789.52423,0.9857196
212,3,16,right_ankle,1006.0637,787.8247,0.9847468
213,1,0,nose,616.2909,670.58966,0.1466622
213,1,1,left_eye,618.02856,666.5406,0.14437571
213,1,2,right_eye,618.7647,663.8281,0.029476304
213,1,3,left_ear,621.82434,666.4514,0.79281807
213,1,4,right_ear,643.4553,657.16003,0.23112291
213,1,5,left_shoulder,631.492,685.7809,0.99501365
213,1,6,right_shoulder,663.4186,676.18695,0.93793863
213,1,7,left_elbow,633.3684,727.9445,0.9763095
213,1,8,right_elbow,681.2113,710.6479,0.46115658
213,1,9,left_wrist,625.8343,759.62024,0.88193375
213,1,10,right_wrist,669.01624,743.491,0.26735243
